,ID,age,gen,edu
4042,4BD1BE8B600138B2E4BFA853CF6A4E86,2,2,4
4043,4952693C4C4FE4057110415A0F958FA0,1,2,5
4044,F63228526E38012775FB2D6841BE4800,1,1,5
4045,BAF4C7CAF31980A4742E7B6350C6617E,1,2,5
4046,7D880B561A35983578E0722EB647E26B,2,1,4
4047,825174FF7E5681609F4B567A14C9F0D1,1,1,5
4048,8DE9BA25B24AF0A32A1E804BDE9086BB,3,1,4
4049,B647995B653253E14BD00F5877E5F1DA,1,1,5
4050,8CC1430E551013B8C8390E7EE252FD5C,3,1,4
4051,6E4E41194235F7583154C1AC31FE0257,2,1,5
4052,0EA83FF75A13379E98137B50B20552CD,1,1,5
4053,D4CF2224DE7DF8C50A952BD3E486BFD4,1,1,5
4054,44EE12EBB2A01D4AA322170DF3163CE4,3,1,4
4055,674411B5F3A052DD6B1E516F5EE7E793,3,1,4
4056,EEAC20067A99CE48F6DE26E3E9A55328,3,1,4
4057,1A9641FB62FC78F0E9B83AD81D743286,3,2,3
4058,DE92FC6188D71D75E2A095DA26386A86,3,2,4
4059,DCAFAAD8FF5275DCE94561DB43F4AD7F,2,1,4
4060,1A58D25AF27F5094297E6BA678FDF292,1,2,5
4061,216FBE4FB851240D90B270A00ABC92DD,1,2,5
4062,FE0B54409B0858BE369B939D6E94116D,3,1,4
4063,10078BB0FA8406B719E0774D7831647E,1,1,5
4064,BAC9ADAC42B5530C924BFD3F3B28E68A,1,1,5
4065,475682431F39C398A9FA6577F6921755,3,1,3
4066,42F887CB2AD9392372F6779A9E7159BB,1,1,5
4067,35EC746C890877AE0170675AB88DE64A,1,1,5
4068,D9978DC2D05A8063EB469B3741D5B2FF,3,1,3
4069,92EDA026511A9CED8967DCC8ED1ACEE5,2,1,4
4070,8A88DAAB26E5E93E957DB2BC44F93273,2,1,4
4071,6B76ECF545E9019667BED99DF245F521,1,1,5
4072,3D23A1B0E80604185DA11C2AD3415B85,3,1,3
4073,87ED726FD705CF55AA3F6E749450C038,1,1,5
4074,795E8D9FB18A42C1F6C054C57B56A54C,2,1,5
4075,812B9E0DD0EC2B7DE8EC5A9CB7131435,2,2,4
4076,D759E7BA3F6288DCE855825E9E009911,2,1,3
4077,D83B38ACF8624BEF4B27D424B2A68A73,3,1,3
4078,A15812BBD28DF7EC78F1AC0FC03D2BFC,2,2,5
4079,A35F01ED9DB6A8BAEEC7885D489051DA,1,2,5
4080,9E7FCFAB7A10D32F59BCBB99EAE60067,2,1,4
4081,250C965D926751A02C78AC7DA84A5339,1,2,5
4082,AB3ED5D25243CB75B89E6ED88A7932BC,4,2,4
4083,8506B070485A8B8DB9496BA9B8C92A7F,1,2,5
4084,0E932038A0369AD0CCC57EF750A000BE,2,1,5
4085,B6D9538B465D332C362629D40935F837,2,1,4
4086,50CCF31E7BB95554A08D6719729B58E2,1,1,5
4087,14266FA6414D3CAAE51DE47FB8F88A24,1,2,4
4088,DFC43C5B84BB3B8C3472697970480C57,3,2,4
4089,E70E07412CB33898BC66908847DF1B16,2,1,4
4090,6DC164DAA901369C535A14D62FC73B8B,1,2,5
4091,AE701A4CDD8A68B34DB219D8DCB1BEF3,1,1,5
4092,E732C521EEC5B3E62233CDF28B7CFEFC,1,1,5
4093,8E3EBC30FC8582D8B6CC1A100AA13AD5,1,2,5
4094,6D025D09833E5BAD68D6A376F2D55483,2,2,4
4095,C93B6067FF26108C89B405E75E2AABA5,2,1,4
4096,C9F6DB2153195C85EF3C8F546D96EDB5,1,1,5
4097,B964DB038179AEB8EB537A961EC3C76C,3,1,3
4098,074ADDE4E60897185FCD75AC831CE88F,2,1,4
4099,333B541DC541B4C258825F0DF5BCB9B8,1,2,5
4100,3706ED4984A50C12857965204BEF99F0,2,1,3
4101,89BA87CE5060B9D0B559CAFFC57932A5,2,2,5
4102,695ACC8B9552B063E42BFF85AF0792B4,2,1,4
4103,CB1925343DFD75769EB5C988AB283650,2,1,4
4104,564699051B272098252E17E0F50EB12F,3,2,3
4105,1E1E8A1CCD10008570B21FFCD0585EAB,3,2,4
4106,1D026F5912F0071BBDAA1169A03551AF,2,1,5
4107,2BB75EEEC6A8FC20EE064560B57A6592,1,1,5
4108,8644114AFB99B7505362F6469D06938E,1,2,4
4109,2B5C415F33DA8F833C5C3900F8D1A7CF,1,1,5
4110,4E16863454CBE65B12219B9A387A0854,3,2,3
4111,8B1477B38AB1BF59561ED1953226E8A6,1,1,5
4112,EDE81A92FAAB8DF1E2A9D28B5DF4BA3F,1,1,5
4113,B7C0B5A0B1EC6A2C33C76A2801755551,3,1,3
4114,F36E7D4697C9841171F33AA91713DC57,1,1,5
4115,36E71F1374D1EF2F37B11A0831B5EAED,1,1,5
4116,A48C380AD43E04CABA9930BD40072BB1,4,1,3
4117,41CD00D8A0186D0DA2666C6DD2CEDA97,2,1,4
4118,CB3144BFFFEED74127A2D192DE9A7368,2,1,4
4119,A9B66D6B9FA826A575DAEEBB32E2ABBF,1,1,5
4120,D5C3D1614C2F7A2B79C3C8552CE51262,1,1,5
4121,E9B4ADE26081F4D1E527F7F124E25679,1,2,5
4122,5BA1DA1CB04294FD1E964E8C606FBB04,3,2,4
4123,A9D5FA295781AEF3C769F038481C21E3,2,2,5
4124,C8C99BF2D9975BADF113AEDB188CA501,1,1,5
4125,983C5D7B48A5BB361C750C402C905086,2,2,5
4126,6E70B9EB48F14ADB6DC9573AA8047F5D,2,2,4
4127,0C3D4193DC597C180EEB3CEB365D3267,1,1,5
4128,0774042B1A1A527E946D22B9A1B7CE50,3,2,3
4129,089BB30EC4C7D04D38B471A8E48BEA8D,3,1,3
4130,D55DD2314AFCD286A2CF045C6B64143D,4,1,3
4131,A0729A048708C358675DCA0669FB3358,2,2,4
4132,FFBC884A4E3CCE94D90A9096D5AED5C7,3,1,3
4133,FA9EC37BCD3293B86F45D33AF3A6CD0F,2,2,4
4134,CBF16C066E8051C6FDCC1F02FEBEC20F,2,2,5
4135,69565937D395536B553C9A54F3294FA4,1,2,5
4136,F5B7602EF3B9F3260F3E2BF81FF827A1,2,1,5
4137,11E529F2416C2B920C7643E91CE026CB,3,2,4
4138,33EAC75924B7DDB8FAA8B7BC81911915,3,1,4
4139,DE017CC362BA2E2C3319FE0D8AE5A6DA,2,1,4
4140,ED76E4BEA333C6F4FFD2D0B74F47F28E,1,1,5
4141,CD130D2FDC4AF03DF57807062A1A63AD,3,1,3
4142,FA13A5649946BCB5E3735ECE90BF72BA,1,2,5
4143,8EA8A9158FE2A01F5CB4005AA69028F8,2,2,4
4144,DAA5DEF16923EE78F13E1D7C25A54C59,2,1,4
4145,0F7ADC848CC12E160BDDB5BAD3367CBE,2,1,4
4146,746458A65B4779CDCC0073D61FB3F16D,2,2,4
4147,E2105D0AE4BB11DDDC57D4108816B833,1,1,5
4148,54E3B949BA14CC7F3B292582D60BC1C2,3,2,3
4149,6FABF87EC05141E93D30F7D2E37621D5,1,2,5
4150,16FA89C1B3B2B823D2970263258D84E2,1,1,5
4151,85D5F58A95470E9EDC775B0F7C1B6F8B,1,2,5
4152,651F652C6FBCC79FC849358B8704303D,2,1,4
4153,F18F34BA0358EC3D282DB1569C00F3DB,2,1,4
4154,B5CFBEA38A58928778867CF2719E35BF,1,1,4
4155,50120686AE5BF86FBD0598361A70090D,1,1,5
4156,C7CCFE8D1C66DD70817F2AB24D3E7315,2,1,5
4157,CB2BA73A09702E62F248D4D6DFC4B028,2,2,4
4158,E9ED2F7D7D46F467647BB97E39E1DBB6,2,1,5
4159,1A1FB0660806BCFE59CFE21A3AD1B8AD,2,2,4
4160,048D417C2B1742DEF20B527861D06420,2,1,4
4161,02E2AF1946AA31C73859F97357A96460,2,1,4
4162,5E2026DE6651E2F46D335B8D9D685619,2,2,4
4163,17082DEFAD393F0DDE123C1E584AEC84,2,1,4
4164,94374291DF35E79949ABB1B42D434543,2,1,4
4165,9C165E38182EFBCB2DFB3A98880F33C0,3,1,3
4166,3B735ED588160734D8A5DAFA58E101A5,3,1,4
4167,88EB7CA50DA26B89AAC36B61D33A555B,1,1,5
4168,EDBBA49F9AAB6B9152B1EE22820414B6,2,2,4
4169,57BADE1A7F55915FC4615C5D4A2E3AEE,2,1,4
4170,FEB4130DA143AC6BE26878C364A35D23,1,2,4
4171,AB6DB3D3C914E5E000B9189A1D668A55,2,1,4
4172,4D6B145CCC3BA0C7FFF8D43A29D7934C,1,1,5
4173,E9A3FFBDB9C676430DCD5341C3AF2508,1,1,5
4174,429B7B35232DE00478CA92E1799538C1,2,2,4
4175,7C7892407CD34E04F6B0A1CD28CAD657,1,1,5
4176,923C5F4D1934AC89C8C8C6CE4DB7E60E,1,1,5
4177,A083EF22780AF4234BD77CBB74AFD055,3,1,4
4178,7F534BB340AB22515B721972CFF0BF0E,1,1,5
4179,17D3AC45CF6BC5642AB719177DBDFF87,3,2,3
4180,DC8D5E56A10F6B4E332CEE81F2045FC2,1,1,5
4181,5D0E2E1A3471892643DE25B080DAA395,2,1,5
4182,2C92D93D6863D74BB2B21277249A4AF8,1,1,5
4183,1AD9D0DC55778EBD3D0B3766261B62D6,1,2,5
4184,ADA6C0EF306361990F8FE89DD8836BBF,4,2,3
4185,356A05950B9083FA4D2E8A1008D23AB1,3,1,3
4186,A8F5B4FD71DA8F2BB1C1A4ED6443A3F5,1,1,5
4187,3F28DC25A879B838B3C35DD8CD5DFDD1,1,1,5
4188,EC3CD2F78CD1CB977CBE5939CE054BA9,2,1,4
4189,15E26B9BACF78FDDB0A7BCEEBB74DBFA,2,1,5
4190,941704B5420C04C8F14E7BFF6648EA49,2,1,4
4191,E333B837D074F6A716B85D85EAD177EF,2,2,4
4192,46B37ABC5158DE2A5A1C4970BCA30BCC,2,1,3
4193,B830242EF6FE77C7D270B926606E7F80,2,2,4
4194,78BF3E54C5DD5814911603105D2134B6,1,1,5
4195,B97C96809E3DB5657E41EFD348264F5C,1,1,5
4196,0C530425A126C20E26C52C5D717E882A,1,1,5
4197,38F5E07EA987759CC7A7079E7AC87A2F,2,1,5
4198,6F103841230AAA35AAE17F7F22694611,3,2,3
4199,EB0212C5B1F2CA94A672A377FECD47F0,1,2,5
4200,369A9C4ADFFA9F4C01F8D65CB19BA2D0,2,1,4
4201,50AB263916EFED25DFC7F9EE4FD99C70,1,2,5
4202,31C87227DFD5F7916253A805A55FF7E6,2,1,4
4203,7C56C13934BC84D9C6A9764F845008A7,2,2,4
4204,8CC60C0ABDC2FFA869D993338EA0AE4C,1,2,5
4205,31573D3D8F5E6F63B77CE25B7F561233,1,2,5
4206,C741E1DEC2B21C78088261E5E42B4C24,3,1,4
4207,D4A3C0DE8CE12EB562A8545194981277,1,1,5
4208,A86CF8DC5EF3029992BE2B1E8433110B,2,2,4
4209,C719346989D4AD4B4B8F0CDADA30424B,1,1,5
4210,422FB7E450004356D7179A5F9D4A2AA7,1,2,5
4211,6C7134B24323FD9C3008C2656C895904,1,1,5
4212,DB9651DAE3E726924B8C86E4B7861453,2,1,4
4213,397EAD4549AB229420B551E0CF974C80,2,2,4
4214,B45439E579C5F27D8DBF38B1C370ECCF,2,2,4
4215,AC4748E97B7B7566F9BE50B751DFE10E,3,2,4
4216,206B8DFF00C0671886AF93846F05E56F,1,2,5
4217,CE8A80FF465A3C261EF44B2B0AD5A6E5,1,1,5
4218,89A3407A3E874779145A6BFA449F3DBA,3,2,3
4219,CCC07568E8E0538B76141E86ED24E695,3,2,4
4220,899B35673EFB0FEDD94038B2AF3DF636,2,2,5
4221,486B9A42DB5D1867F21BA9AAE0467C8C,3,2,4
4222,0F1D9D4E8E06F4E7DD50B0ED982A00FB,1,1,5
4223,FBFE59189757C1ED95B59CF7C4A2337A,1,2,5
4224,FB1D9808427C74C9F4CD21E96C2D6283,1,2,5
4225,026F197508DA4E3C15BA430F94E3539A,1,2,5
4226,2B856A5206880D6B35183E554065C3BE,3,2,3
4227,9C30913F49327B87C94E3B8D111034EF,1,1,5
4228,DC5B52BE51FDEFB8C57DD50D58528B09,2,1,4
4229,150AA2F5C6B691AAD02D2155FF9C265B,2,1,4
4230,7139068E915BC2632AD5738966FF84E3,1,1,5
4231,A8915728D838CCDB43A3C61C8E87272F,1,2,4
4232,E2338D37ADD9DF2DAD5593B357C5CEE5,4,1,3
4233,B97172DE59678BC0E5FE69480740314A,1,2,5
4234,D66F76BAB833EE80FE4F5DE4B844C15D,1,1,5
4235,82AE2224466D22193DB26C2DCF7B7F98,4,2,3
4236,197408DD76863C4FDDD5422DD51C16F2,2,1,5
4237,BE6CB862CA2338E392752BDC94554D17,1,2,5
4238,51B467C8C82BB3C9B58B8CBB77250335,2,1,3
4239,37FA5D37211A4309092132FEA4752724,1,1,5
4240,6066098D1CC8F2942640704065E79EF8,4,1,3
4241,3AD19259681349EE707EDC5494C516D4,3,1,3
4242,9B9C068CD0E524CFE23C801B1F976165,1,2,5
4243,12BE166C66CDB37C17DF94868076D0AC,1,2,5
4244,3864DD67436DBFDD3A26569413A06E79,1,1,5
4245,682A273F2A615F744791120083134CF8,4,2,3
4246,7BD83B8E5E5EAB0CF1A2F614BFAD997D,2,2,4
4247,7375946E77B1CDAA65A57347619136C1,1,1,5
4248,566ECB14A862C2792E973B7557F691F9,1,2,5
4249,87BE9172AF69A6EF127C7E4A1519B2C1,1,1,5
4250,C5351B2CA9B76C2D66B00A856E48A366,4,1,4
4251,DC0DED13862889213B445D1EAF01C95A,2,1,5
4252,1A75D85756D1584EE4AC5E4B59EB6735,1,1,5
4253,BBD7403192DBB3E9C3CCEA6FE25809FD,2,1,4
4254,D38DE106B9FFC9798659A1DF9A4B280B,1,2,5
4255,730EBF9CE6F4414D4104AB5E170982AB,1,2,5
4256,55593A7EB008CE4A9909662B6728A67E,2,2,5
4257,D25C6AC670C054716F80C3AEAB3CA2EA,3,2,4
4258,FA399BAACA183B2E9E14E78F53F491BA,1,2,3
4259,3FB0B611D6C99F0F1070F1F71F0F6D6B,2,2,4
4260,C26864EA4D14759AEFD3E2AF81829929,1,1,5
4261,D551D68BBB4E9912372B0C46DF7CB910,1,2,5
4262,C67D524A1BF1F4C9A79006E821CD4FC0,2,2,4
4263,34DFB0F47BED425F68791A3A7E02861A,1,2,5
4264,080141334EAE0440742E6C68149EDC4B,1,2,5
4265,89AB87E1A8DEAD8D92A96AD88E1A299B,2,2,4
4266,3812A3216C496D243BE12C904711B936,3,1,4
4267,27EB430AC852EB99163A2C8E9918EB94,3,1,3
4268,14B8424F8441E81F2B6D2B7D97902E4B,4,2,3
4269,D6E2DEE27F3DEC5161D0053492D78094,1,2,5
4270,FD2AF4FCA6F156E55003B1E2A7756EEE,1,1,4
4271,B684BF71237359BC9AF5CB64D56B4FAA,1,1,5
4272,E5CC30099EE8B8415DEFCA073CB9E6E4,1,1,5
4273,70A9078246E865D586ECB0EF1B9FC8EE,1,2,5
4274,5EE8308CB0A2567057C200CE12D02C6E,2,1,4
4275,BE009E12B86D893F14DAEF2BC758A432,4,2,3
4276,EED1B89E30E3248C9B527B7EE9542209,2,1,4
4277,FF186C8FECE5FAB300D8CE31B2984F1B,1,2,5
4278,D52251693EB22D2284C01215A7D25008,2,1,4
4279,CE46E51282CE5A1F1B9D2BC63EC37074,1,1,5
4280,AE5CEBAAD4C0F6948C04F9E459FD5FB6,3,1,4
4281,7E4EC85088525334D3B462720C4FF19F,1,1,5
4282,08FF53FF8C91E2934E15C0921450977B,1,2,5
4283,CC4BA3DD9C26F85B2B3E18C70359AEEF,4,1,3
4284,0C44A0A20D35368FEDC2915505C4B427,1,2,5
4285,8AAC6380D348107B26485C67A52DF687,2,2,4
4286,A0098E29F6B611DF96FC85CF7F51C7DC,3,2,4
4287,5843557B234809DB6824038A5DD7A9BF,1,1,5
4288,C84D6B40B4CE9E3B5AFE79EA6A4E8866,1,2,4
4289,85E4DD44DEE9D9AA941AEB79A0744AD4,1,1,5
4290,CAA8D1731CDD25F3F424625EA0225002,1,2,5
4291,AAC0FC7094F15D6A7E4E4A54DCCB984F,1,1,5
4292,58CF7F0CD0177F14D07CC1A3E4B887E4,2,1,4
4293,68088901E212564F208E44524C64339E,4,1,3
4294,DC2A962BFC00913FBCA03D7D3F25247A,3,2,3
4295,FF923270596996C52B32C3797486E05B,1,1,5
4296,23A5FA1757095029AB84A399A0A27699,1,1,5
4297,64EAF2558E58A1F8F0C66546DE998546,3,2,4
4298,EAA37F002841C20D2F09154F8F599EF6,1,2,5
4299,B01650BA650357584CC85A7DDF8E0C80,2,2,5
4300,61DD9A2FAD1CB90DA51651668F71B0D6,1,1,5
4301,65DA98005DF19FDF5C18C2C7EE88B830,2,1,5
4302,EF8A158AB8DC1DBB25988F258D169388,2,1,3
4303,D7C2C069C987C63AF2544D9FCDADC146,3,1,4
4304,F53FAEEA2E4084FA82DD0652C2C0BDC8,1,1,5
4305,5EC52F9C6349C0E5A5D85F7501E5C331,2,2,4
4306,F7EB72C01B391D95D9DA4AB7FEC51A96,1,2,5
4307,553B54E89142BA480CDD5E1471E6AB5E,4,1,3
4308,91F117A8DCE2D6F652797918144DC2B4,1,1,5
4309,DAAECEAB00AF922889119EFE7781BD70,2,1,5
4310,91607EE947151DF2512E96F712E74688,2,2,5
4311,E20FA27C22382D1AE6786A60BB68F73D,3,2,3
4312,21D38C7E6EC87AC0593D3A8664BC91DF,1,1,5
4313,5287A4AA56D633FF3C6F67DFA8318653,2,2,5
4314,C3C4E5E595EBB7DD89381680539473F3,2,1,4
4315,5B330D0C5C7BE829EAB43B23192D4465,1,1,4
4316,DD9AE27A17F29AA1DFDC51B8D7F431A5,1,1,5
4317,26F32488676C33B7129AEA7067DBC8AC,1,1,5
4318,74F6459D6A07F973751171B8C6F2E3F3,1,1,5
4319,397F9DB1B20B58941D30E1F6B9B6128D,4,2,3
4320,4277DC3C268B36ABB19A35F189250F1D,2,1,4
4321,D84E01F9FA09A58B56197CA582139C49,3,2,3
4322,65ED814356FBC03C5C9AA804AF5A70B0,2,2,4
4323,A38B4540560FCCD2AE851638E1FD39E3,1,1,5
4324,20E4668B03A480783B7B4D909D0A9500,1,1,5
4325,61EC818FA1453092DF3EE890FF73EDF5,4,2,4
4326,1F36BA5D33F1EE37CDAD723005886520,1,2,5
4327,B3EE94E0244B46B957E1EF890FD45861,2,1,5
4328,75370CEBDC780C01F9E6218FB6BA13DC,2,1,5
4329,3E9F1EAEE551F65FEAE974D0C4F4A1A6,2,2,4
4330,AAF3B80D1893CCFFBAAA0C6647E1D661,2,1,4
4331,2FBE3718C554F2F511CE49B96D7D72B4,2,1,5
4332,9BC38FAF7F10F3272FD7559DB9112BFE,2,2,3
4333,E6E90B72305BFCF538EF5640A68A1659,1,1,5
4334,73FA05BD40AE93F80CB16F61785372BB,3,1,4
4335,E9F8C6A850DF57E0933DA7A2D79E1440,1,1,5
4336,BDB3DEC796E2552BFFD5FD889FFEAD84,2,1,4
4337,97402B50C941816C501DBFB17F4D30F5,2,2,4
4338,D15006BF03BCDE0D80F92C6AAB697E93,1,1,5
4339,5660DBBA3A2AF0D5A279EFF3AC3E3A6D,2,2,5
4340,C56E2C791C2BEB320937E7107D7D2DDD,3,1,4
4341,8877FC2475B752402B82E87B171560C3,1,2,5
4342,3931B82EED99F9F1F5B680BE2F3FAA47,2,1,5
4343,C7AE6AACBD4EABD8BA83CEB91FC2DCBB,4,2,3
4344,9EB51BAA82E108EF46B821C4866DE65E,1,1,5
4345,9E8FF8F5CE6DA8376C97792A4FBF9461,1,2,5
4346,55629AEDB756695A0406885C14F6CE79,2,2,5
4347,311422A331505F36DF19D90823DC52A4,2,2,4
4348,E6F32DE2775D27A6431A585015A5B146,1,1,4
4349,7113AC5B39357E34A3EC8B89EED5DD0C,1,1,5
4350,2755C88FBC5055F15541095F727C3E80,3,1,4
4351,C88255EC7B8C88F56DE55B499BDC0907,1,2,5
4352,6551A7B2A3A5F740DB26FF5B894DB506,1,1,5
4353,3C088B937FFAF80B4D49C938DFD441C9,2,2,4
4354,AD70201749AE3CF2D58C9FFA767FA7F4,4,2,4
4355,A906CF17E99ED430A093315806BFD2C8,2,2,5
4356,B86EE0BA6489C80464E24F007F9F5B22,2,2,5
4357,DB83A5F3F872CA1A1AA9B4ACC85B642C,3,2,3
4358,67EFC1A12D7B79DF6254D4F605FE5301,2,2,5
4359,F2A571560792513CE12223C58B890FD4,2,2,4
4360,98B49D87F3331FFAD9D05B134A6E7A07,1,1,5
4361,FF283FE6DA45BE2F3BA11B872F8C9FF5,3,1,4
4362,8A2F854D5646354A825CD749BA9C3E02,2,1,4
4363,0BE04FB3F0A4309D95834A172A48DDD7,1,1,5
4364,60690A85D6D15BF7A643177DAB22CE66,1,1,5
4365,C83E8E48486AA6F3508A8D5880361E95,2,2,5
4366,D66E8F403AD8076AC5F3BE761AD5A9C5,3,1,4
4367,19D3C4A0F497633FD5A8DB9E2EE6A367,2,2,4
4368,227AC5ED120E18F18B465A08878CAC84,1,1,5
4369,0CFE698387C7FFEFDBCCEC4B8765B018,1,2,4
4370,4431E2760C914DE7DF93AB8180703E5D,3,1,4
4371,13EE272B12293D71362447AD3A92276B,1,1,5
4372,DF875F715AEC34A48D1EE6FF4C5307BE,1,1,5
4373,2994427C26069D8E21B49E9E2D9A8F12,2,1,4
4374,0DEF1D9F097757024C50CC982418C410,1,1,5
4375,DF459CB39AD3A1601E6BFCE7280E5701,2,2,5
4376,9251A20DE015BFE980483E8467BFD5CB,3,1,3
4377,DE03AB134678BA3FD2456CE102210FE1,1,2,5
4378,06BE579EE67AA75EF801EA5F3D380A78,1,1,5
4379,443927632F9677C6E94697016B8719DC,3,2,3
4380,37CA1BD509686A32ACBB364D312111EC,1,2,5
4381,804EBC95365EEE101F6B6B992A68CEFE,2,1,4
4382,7AD086492D6C0D638078BF08C1AD9679,2,2,4
4383,8EEAAE80AAED6AA441A6C1BB25B87E72,4,1,4
4384,37725A0542B28F5AC6379F89BE2B41A6,2,2,4
4385,74CD7CC3C8E0CEA0E4FDD3F12F7E241C,1,2,5
4386,8A3F48887D8D0ABB43F18BDC22C7F344,4,1,3
4387,285B97258A19CBC442F18CADBE282EBB,1,2,5
4388,8B9144173E2C5EFB5FE6F880348C16CC,2,2,5
4389,5994F36F92BB19593FE7188BC0C1216E,1,1,5
4390,3651465193DF117D44DF1D56BA5F71F8,2,2,4
4391,CCF9AB1596F3098A20B3B6BC9DCF2E18,1,1,5
4392,37CFD9361D8E3BC1F082965D9954D835,1,1,5
4393,5268B9FB2CF11DAC0612E2D082C62059,2,2,4
4394,1916E23251F131CABC040A8CCFCDC4C5,2,2,5
4395,FE9E8A9FEC694648B36879087D9C0871,2,1,4
4396,DDB90F9651475C746915CA08EA53A72D,1,1,5
4397,7FBBDA61059A95BA8B2D492CD7928A3A,1,2,5
4398,2A1A882358D69BFF0F657016AE8B814A,1,1,5
4399,996FD289E4E6A1B86045465829302FF4,2,2,4
4400,AB2EB81170E3921AB45130233CF39040,1,1,5
4401,5BB9355C399DECBEDBBECF2F2E9288CA,2,1,4
4402,B3501688C95C9B933BA6AE67FB17D7C6,1,2,5
4403,D0AD3222AA5148177B103D68DDC14764,3,2,4
4404,D87297D8F9C888C7AD59D3563E2416EA,2,1,4
4405,04B1F8569A58D4D09A5A87112A144634,1,1,5
4406,D926FA14AE030E31CB3D40F92D17924C,2,1,5
4407,53C5971AD9EA028068CD89935E649522,1,1,5
4408,028115BD5C3967472177A4C28B13BA2D,2,1,4
4409,01F87CA6F1CD45067F4DAC793DB08D08,2,1,4
4410,ED4C17FBAEF1FB151FA4EE518D20F577,2,1,3
4411,D82D5B05F8FAC8AC57991832C4AB62FD,3,2,4
4412,3821E7D19CEB121DC8C107253A52169D,2,2,4
4413,D2B8D55180208AE1556F25D13ED8A46C,2,1,5
4414,251D58A6B1884E0AA263F63152C4F303,1,1,5
4415,E05DEE2FBDFE2C22F8952108B1B92558,3,1,3
4416,3774E15EEBA9F6DDC330C281FDB714BA,1,1,5
4417,AD9592C3886DC5258592482CA40BD33C,2,1,4
4418,701AD1504FA88427C5495412BAD82F71,2,1,4
4419,D4B88DC783D8E1A1F01203087BFAA3CF,3,1,3
4420,235EF14AD42FE435304BB69E576794E0,2,1,4
4421,DDEF19D29DB4EB21850E2A30723D1F6C,2,1,4
4422,E74E93390C6F30EBF128344AEC5DB480,4,2,3
4423,FF2ADCD75E84893979D7C6EB407B3116,1,1,5
4424,6E1BB7055D3B8A8B38C719C555387400,1,2,5
4425,9B09CDEC72D69E2558A1DEA359470A8E,1,1,5
4426,55FD6515C5B322CBBC4ADF334C35D406,1,1,5
4427,5B7C19746D90241C75D69EEE1133679F,1,2,4
4428,93D76E4592749CA14BA089CDBDA61650,3,2,3
4429,99134F4794EC3D58CD24FD943EB83A7B,1,1,5
4430,781088BB919F793B2C3BB529849E001E,2,2,4
4431,A8EE3D7D93D347AB2485BA7071F94912,1,1,5
4432,FF91382533C54BD1A282A149C73A6976,1,1,5
4433,701BFDB427377A1C9E5042988C11B26B,1,2,5
4434,F41C1C31B6431FDA41E2B57ED2F4B1EA,2,2,4
4435,EBE7E937FB02C01226C22F34B1840BF7,3,2,3
4436,00E561E4D8DE17A27DD272C34F6AE2B6,2,1,4
4437,F9144CFFE40F55A2CA8D8D9053AF201F,1,2,5
4438,D5FA9A521D3E6C393D64187F289B68B3,1,1,5
4439,259901A5CAE2110763C5B43398ACD3FF,2,2,5
4440,8A902FE7440F80C1CF0F65DEBA4CD9AD,2,2,5
4441,28DBE9EC0B34053F3C6F828CE2E5B1B7,1,1,5
4442,93A8FC1B909CF0557D6C7048D5AEEC33,2,1,4
4443,74DE832E90DD0B7909848BF488263EE8,2,2,4
4444,03B432BB7C79ECD72F78EDD2785E4FA4,1,2,5
4445,D81105B0CE71B0575D0510D72DD28AF7,2,1,4
4446,7C6D8FEE7FA84EA2C01EB5745008C9D9,1,2,5
4447,E625E0AB48B3BE664A7E5C48DBBD2926,1,1,5
4448,278E809048D99B7DCADCC40262FF52EE,4,2,3
4449,224DB2AD7BD499A73CCF7BB4024A40AF,1,2,5
4450,A90AE727759E7753482E9A01C4C9852C,1,2,5
4451,67B7F09E4015E37D906E656F70E06F44,1,2,5
4452,7391E71EAE8F01DF3A0825B7249E9121,1,1,5
4453,BF6908DA19C821F8A6E4D070BB4F4729,1,1,4
4454,9EEBB85295AF8ED97BD8DCD41E5EC6BE,3,2,4
4455,3B91FB4CB252D0347D41D809B8F20773,1,2,5
4456,362CA261910A355BD76A1E91D2FD1B77,2,1,4
4457,C4D01D772000FF1AF00523E8CB126896,2,1,5
4458,381CBCF1A2F7607F60BB4038138EDA26,2,1,4
4459,7E6E3033AEF40E619B76DE932E53C2D2,2,1,4
4460,5D622E51ADBA5E951441D243660005AE,2,1,4
4461,103BB0FDE43B877D566D9155FC3E1FD4,3,2,3
4462,018CB28987DBC8826D26F4957EE58283,4,2,3
4463,0F824E76F272972F6ED67990ED1A14BA,4,1,3
4464,093133896696705CF1387DEDD804BB12,1,1,5
4465,B5C10E16F37D728B06E136ABEA39D730,3,1,4
4466,5AB316E95F8CBF827F83B2DD4A37E1D5,3,1,4
4467,EE5467BA2EE8856B4DCF8F755C1E4ECC,3,2,4
4468,74E0E620EF0B170CC29A6F33655440FC,1,2,5
4469,AD06CC178058D05E6B68DD1831535279,2,1,4
4470,2C4775C184B3E0E2E2AE7F26198C48C5,2,1,5
4471,8347CEEB6372B1D75FFF40D8B69EAD17,4,1,3
4472,3EFC500BA96D855ECD5FEC985CF3F9E5,1,1,5
4473,68148968C750B577367F39A8F32BB3CA,4,2,3
4474,5B4166A67243A4E2741AD4662A7D04D6,3,2,3
4475,C7ADB9B902E96C5A7BA1440DB6491E44,4,2,4
4476,F08C8389C5A449664100CA748ABE0760,1,1,5
